house,date,tot,phase_number,phase
06,2012-10-01,612.0311389930556,1,141.38376746527777
06,2012-10-01,612.0311389930556,2,116.62301042824073
06,2012-10-01,612.0311389930556,3,354.0243613888889
06,2012-10-02,384.78932221064815,1,106.01539230324073
06,2012-10-02,384.78932221064815,2,87.49009362268518
06,2012-10-02,384.78932221064815,3,191.28383914351852
06,2012-10-03,238.75760916666667,1,71.52990027777777
06,2012-10-03,238.75760916666667,2,67.14458872685185
06,2012-10-03,238.75760916666667,3,100.08312207175925
06,2012-10-04,163.47535818287037,1,54.35639467592593
06,2012-10-04,163.47535818287037,2,49.05188108796296
06,2012-10-04,163.47535818287037,3,60.06708596064815
06,2012-10-05,81.59676856481481,1,19.290019641203703
06,2012-10-05,81.59676856481481,2,29.10229195601852
06,2012-10-05,81.59676856481481,3,33.20445736111111
06,2012-10-06,81.98131846064815,1,19.401884039351852
06,2012-10-06,81.98131846064815,2,29.224778680555556
06,2012-10-06,81.98131846064815,3,33.354655532407406
06,2012-10-07,82.12408618055555,1,19.419591770833335
06,2012-10-07,82.12408618055555,2,29.262055474537036
06,2012-10-07,82.12408618055555,3,33.44243871527778
06,2012-10-08,117.12696524305557,1,35.268516516203704
06,2012-10-08,117.12696524305557,2,45.9937259375
06,2012-10-08,117.12696524305557,3,35.86472364583334
06,2012-10-09,478.5748165625,1,95.62088283564815
06,2012-10-09,478.5748165625,2,83.18023283564814
06,2012-10-09,478.5748165625,3,299.77370381944445
06,2012-10-10,446.59314695601853,1,91.21747773148148
06,2012-10-10,446.59314695601853,2,88.16029719907408
06,2012-10-10,446.59314695601853,3,267.215368900463
06,2012-10-11,186.4994869212963,1,60.44845017361111
06,2012-10-11,186.4994869212963,2,90.1121709375
06,2012-10-11,186.4994869212963,3,35.93886234953704
06,2012-10-12,117.19209634259259,1,40.50005363425926
06,2012-10-12,117.19209634259259,2,34.37388392361111
06,2012-10-12,117.19209634259259,3,42.318158958333335
06,2012-10-13,251.30051628472222,1,38.97162418981482
06,2012-10-13,251.30051628472222,2,56.7321734375
06,2012-10-13,251.30051628472222,3,155.59671523148148
06,2012-10-14,206.0066442476852,1,69.41521930555555
06,2012-10-14,206.0066442476852,2,62.92841170138889
06,2012-10-14,206.0066442476852,3,73.66301515046295
06,2012-10-15,163.0193042824074,1,46.95237199074074
06,2012-10-15,163.0193042824074,2,57.89584807870371
06,2012-10-15,163.0193042824074,3,58.17108680555556
06,2012-10-16,119.22433841435185,1,33.15333751157407
06,2012-10-16,119.22433841435185,2,45.710584861111116
06,2012-10-16,119.22433841435185,3,40.360414803240744
06,2012-10-17,127.8474175925926,1,39.270439421296295
06,2012-10-17,127.8474175925926,2,35.85746613425926
06,2012-10-17,127.8474175925926,3,52.71951181712962
06,2012-10-18,194.50534027777775,1,70.22297091435185
06,2012-10-18,194.50534027777775,2,63.99854883101852
06,2012-10-18,194.50534027777775,3,60.28382064814815
06,2012-10-19,132.45426313657407,1,37.719841493055554
06,2012-10-19,132.45426313657407,2,45.82509835648148
06,2012-10-19,132.45426313657407,3,48.90932271990741
06,2012-10-20,167.8442059837963,1,54.39070895833333
06,2012-10-20,167.8442059837963,2,57.28653997685185
06,2012-10-20,167.8442059837963,3,56.1669540162037
06,2012-10-21,156.55173081018518,1,46.79972969907408
06,2012-10-21,156.55173081018518,2,59.76010487268518
06,2012-10-21,156.55173081018518,3,49.99189553240741
06,2012-10-22,144.94976296296295,1,40.90001299768519
06,2012-10-22,144.94976296296295,2,49.42828456018519
06,2012-10-22,144.94976296296295,3,54.621467199074075
06,2012-10-23,330.2946116898148,1,42.544010185185186
06,2012-10-23,330.2946116898148,2,42.535848217592594
06,2012-10-23,330.2946116898148,3,245.21475527777775
06,2012-10-24,109.53409971064815,1,24.40173693287037
06,2012-10-24,109.53409971064815,2,36.997618680555554
06,2012-10-24,109.53409971064815,3,48.13474414351852
06,2012-10-25,122.23188979166667,1,26.51817263888889
06,2012-10-25,122.23188979166667,2,45.91613458333333
06,2012-10-25,122.23188979166667,3,49.79758236111112
06,2012-10-26,161.90039211805555,1,34.58785193287037
06,2012-10-26,161.90039211805555,2,76.11004758101852
06,2012-10-26,161.90039211805555,3,51.202492870370364
06,2012-10-27,190.47605722222224,1,75.7789822337963
06,2012-10-27,190.47605722222224,2,50.185693865740745
06,2012-10-27,190.47605722222224,3,64.51138414351851
06,2012-10-28,504.94769581018517,1,82.80092494212963
06,2012-10-28,504.94769581018517,2,111.99357424768517
06,2012-10-28,504.94769581018517,3,310.15319292824074
06,2012-10-29,713.4951838194445,1,80.26320505787038
06,2012-10-29,713.4951838194445,2,57.33424103009259
06,2012-10-29,713.4951838194445,3,575.8977390972223
06,2012-10-30,362.3053760069444,1,98.21332459490739
06,2012-10-30,362.3053760069444,2,61.99454668981481
06,2012-10-30,362.3053760069444,3,202.09750797453702
06,2012-10-31,123.82476266203705,1,51.650048194444445
06,2012-10-31,123.82476266203705,2,23.06570679398148
06,2012-10-31,123.82476266203705,3,49.10900890046296
